found_date,serial,mark,applicant,applicant_country,route,international_registration,office_action,office_action_date,filing_date,tsdr_status
2026-08-26,79451780,SUGAR DUKE 1000,EGT DIGITAL LTD.,BG,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-25,2026-03-09,https://tsdr.uspto.gov/#caseNumber=79451780&caseType=SERIAL_NO&searchType=statusSearch
2026-08-26,79451779,HIT THE CASH HEAT,Euro Games Technology Ltd.,BG,Madrid (66(a) designation),,NON-FINAL ACTION MAILED - REFUSAL SENT TO IB,2026-08-25,2026-01-28,https://tsdr.uspto.gov/#caseNumber=79451779&caseType=SERIAL_NO&searchType=statusSearch
2026-08-26,99764446,SIR ALDERWICK,Jeremy Raymond,AU,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-25,2026-04-15,https://tsdr.uspto.gov/#caseNumber=99764446&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98143826,X AVIA HANDICRAFTS,Bui Van Thao,VN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-08-22,https://tsdr.uspto.gov/#caseNumber=98143826&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98143821,JITULY,BUI THI NGOC BICH,VN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-08-22,https://tsdr.uspto.gov/#caseNumber=98143821&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98140835,LUFAFY,VO THI QUYNH THU,VN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-08-19,https://tsdr.uspto.gov/#caseNumber=98140835&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98107997,HAMMONIE,TAM NHAN TRI ECOMMERCE SERVICES COMPANY LIMITED,VN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-07-29,https://tsdr.uspto.gov/#caseNumber=98107997&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98078721,ÉMER,WOMANY COMPANY LIMITED,VN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-07-10,https://tsdr.uspto.gov/#caseNumber=98078721&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99454468,LIKA KOSTA,ANZHELA KOSTANDYAN,RU,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2025-10-21,https://tsdr.uspto.gov/#caseNumber=99454468&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99756417,SOLDERISE,Shameel Anwar,PK,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2026-04-13,https://tsdr.uspto.gov/#caseNumber=99756417&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99754267,ANCESTRAL HERBS & SPICES,Diana Paola Rangel,MX,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2026-04-09,https://tsdr.uspto.gov/#caseNumber=99754267&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99613002,MADAME LUA,Alicia Garcia Tellez,MX,Direct US application,,FINAL REFUSAL E-MAILED,2026-08-24,2026-01-24,https://tsdr.uspto.gov/#caseNumber=99613002&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99716657,BOOKSELF,Min Young Kim,KR,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2026-03-21,https://tsdr.uspto.gov/#caseNumber=99716657&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99767549,VICKRA,VIGNESH KUMARESAN,IN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2026-04-16,https://tsdr.uspto.gov/#caseNumber=99767549&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99682409,SHAYDWELL,Jonathan DORVILIER,HT,Direct US application,,FINAL REFUSAL E-MAILED,2026-08-24,2026-03-04,https://tsdr.uspto.gov/#caseNumber=99682409&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99493765,DOREAH,Dora Taradarlye Blaise Joseph,HT,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2025-11-12,https://tsdr.uspto.gov/#caseNumber=99493765&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99093311,SKVOLT,Smooth Wendy Jean,HT,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2025-03-19,https://tsdr.uspto.gov/#caseNumber=99093311&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99764714,CHIPPLE,Chipple LLC,GE,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2026-04-15,https://tsdr.uspto.gov/#caseNumber=99764714&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99754727,UMINGLE,Maks Ovnik,GB,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2026-04-09,https://tsdr.uspto.gov/#caseNumber=99754727&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99752436,NAVAIL,Emmanuel B NAVAIL,FR,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2026-04-08,https://tsdr.uspto.gov/#caseNumber=99752436&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99768060,BELLANGEL FASHION,Marnelis Torres Torres,CU,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2026-04-16,https://tsdr.uspto.gov/#caseNumber=99768060&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99766578,A CARIIGO,Bin Li,CN,Direct US application,1923080,NON-FINAL ACTION E-MAILED,2026-08-24,2026-04-15,https://tsdr.uspto.gov/#caseNumber=99766578&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99766335,A,Bin Li,CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2026-04-15,https://tsdr.uspto.gov/#caseNumber=99766335&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,99764641,CARIIGO,Bin Li,CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2026-04-15,https://tsdr.uspto.gov/#caseNumber=99764641&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98245166,TASPGE,"SHENZHEN AINI HOUSEHOLD PRODUCTS CO., LTD.",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-10-29,https://tsdr.uspto.gov/#caseNumber=98245166&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98174867,YOUMTOOL,"Zhengzhou Yuxi Trading Co., Ltd.",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-09-11,https://tsdr.uspto.gov/#caseNumber=98174867&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98171586,HAWAMINENT,"Dai, Bowei",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-09-08,https://tsdr.uspto.gov/#caseNumber=98171586&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98154861,PKRAINBO,"SHENZHEN BEIXI TECHNOLOGY CO., LTD.",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-08-29,https://tsdr.uspto.gov/#caseNumber=98154861&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98144917,GATAIPHANS,"Luo,Junjian",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-08-22,https://tsdr.uspto.gov/#caseNumber=98144917&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98107127,TUGCDIVOS,Bo Deng,CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-07-28,https://tsdr.uspto.gov/#caseNumber=98107127&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98105561,ACOCAN,"Xiamen Acocan Hearing Technology Co.,Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-07-27,https://tsdr.uspto.gov/#caseNumber=98105561&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98092710,HSQWYY,"Shanghai Squirrel Dynamiac trading Co., LTD.",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-07-19,https://tsdr.uspto.gov/#caseNumber=98092710&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98089170,DEPFORCE,"Hangzhou Chengtian Machinery Co., Ltd.",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-07-18,https://tsdr.uspto.gov/#caseNumber=98089170&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98085337,KINGANDA,Shenzhen Qingpai Trade Co. Ltd.,CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-07-14,https://tsdr.uspto.gov/#caseNumber=98085337&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98068965,MCCFLYING,"Shenzhen Muchenchen trading Co., LTD.",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-07-03,https://tsdr.uspto.gov/#caseNumber=98068965&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98012600,YDBDOORMAT,"Shantoushi Nianwili Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-25,https://tsdr.uspto.gov/#caseNumber=98012600&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98012568,YIGRRO,"Wenzhou Yigao E-commerce Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-25,https://tsdr.uspto.gov/#caseNumber=98012568&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98012564,YKULTME,"Yunnan Zhelin Jingmao Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-25,https://tsdr.uspto.gov/#caseNumber=98012564&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98012561,YOTOKAO,"Shenzhen Yuhua Technology Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-25,https://tsdr.uspto.gov/#caseNumber=98012561&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98012557,YUNIITIEN,"Fengtao, Yun",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-24,https://tsdr.uspto.gov/#caseNumber=98012557&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008987,AKIGOOD,"Aqiguo (Shenzhen) Technology Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-23,https://tsdr.uspto.gov/#caseNumber=98008987&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008974,JINJING,"Taizhoushi Jinjing E-commerce Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-23,https://tsdr.uspto.gov/#caseNumber=98008974&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008963,NBLAOBAI,"Fuzhou High tech Zone Sanlei Technology Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-23,https://tsdr.uspto.gov/#caseNumber=98008963&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008866,YAWARAK,"Nanjing Peiyuke E-commerce Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-23,https://tsdr.uspto.gov/#caseNumber=98008866&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008745,LEUNG,"Xiangyang Nianhuajingyingjianzhuzhuangshi Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-23,https://tsdr.uspto.gov/#caseNumber=98008745&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008738,ASUNTOM,"Xinyang Konge Network Technology Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-23,https://tsdr.uspto.gov/#caseNumber=98008738&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008728,LAVBIUTE,"Shenzhen Jimeiyou E-commerce Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-23,https://tsdr.uspto.gov/#caseNumber=98008728&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008715,XCINOX,"HIH Jewelry Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-23,https://tsdr.uspto.gov/#caseNumber=98008715&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008712,BYPEANIS,"Shenzhenshi Jinsan Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-23,https://tsdr.uspto.gov/#caseNumber=98008712&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008707,ALZEROOE,"Taizhou Sangmu Xuhe E-commerce Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-23,https://tsdr.uspto.gov/#caseNumber=98008707&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008701,BOSDER,"Guangzhou Boshideng Technology Co., Ltd.",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-23,https://tsdr.uspto.gov/#caseNumber=98008701&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008692,BESTOPBRIDE,"Suzhou Duosu Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-23,https://tsdr.uspto.gov/#caseNumber=98008692&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008248,BONIAVOTLAS,"Shenzhen Duomai Electronics Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-22,https://tsdr.uspto.gov/#caseNumber=98008248&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008058,LUVPIX,"Chongqing Junhui E-commerce Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-22,https://tsdr.uspto.gov/#caseNumber=98008058&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008056,VIVITEX,"Shenzhen Xiangrong Technology Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-22,https://tsdr.uspto.gov/#caseNumber=98008056&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008052,CASAVIVE,"Shenzhen Chengmeng Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-22,https://tsdr.uspto.gov/#caseNumber=98008052&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008043,GOENGMO,"Dongguan Qimai E-commerce Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-22,https://tsdr.uspto.gov/#caseNumber=98008043&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008040,HIISENARE,"Miaofen, Cai",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-22,https://tsdr.uspto.gov/#caseNumber=98008040&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008033,HOUHOPE,"Shenzhen Howade Technology Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-22,https://tsdr.uspto.gov/#caseNumber=98008033&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008024,LYHONGPARTY,"Shenzhen Quanhongsheng Technology Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-22,https://tsdr.uspto.gov/#caseNumber=98008024&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98008021,MAXFORJOYS,"Nanjing Jingheng Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-22,https://tsdr.uspto.gov/#caseNumber=98008021&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98007981,SECCURVE,"Shenzhen Dier Quxian Technology Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-22,https://tsdr.uspto.gov/#caseNumber=98007981&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98007964,TIANXON,"Dongguan Tianxun E-commerce Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-22,https://tsdr.uspto.gov/#caseNumber=98007964&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98007941,XNEONLAB,"Tianshi Innovation Technology (Shenzhen) Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-22,https://tsdr.uspto.gov/#caseNumber=98007941&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006408,TARESEBEE,"Shanghai Teresa E-commerce Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-21,https://tsdr.uspto.gov/#caseNumber=98006408&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006407,UADDUP,"Yiwu Youda Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-21,https://tsdr.uspto.gov/#caseNumber=98006407&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006405,ACCLOUD,"Ji, Chen",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-21,https://tsdr.uspto.gov/#caseNumber=98006405&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006028,COCKTAIL GEEK,"Guangzhou Jiangyue Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006028&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006024,CYANMI,"Dongguan Zike Technology Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006024&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006021,DARABIT,"Wuping Shangyao Trading Co., LTD",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006021&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006018,ELECMATE,"Qinxuan (Shanghai) International Trade Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006018&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006017,EXINBU,"Xiangcheng Taopeng Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006017&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006014,FANNASI,"Guangzhou Fannasi Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006014&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006013,FLODHESTECH,"Shenzhen Bingxue Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006013&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006009,FMTYYPYDFS,"Nanchang Fanmao Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006009&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006008,GESEY-R4T,"Guangzhou Shishi Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006008&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006007,HGIIOOOGY,"Siyuan, Wu",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006007&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006006,INCLARE,"Suzhou Yingkelai Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006006&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006003,JHIVEGYM,"Luyao, Xing",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006003&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006002,JINSTABAG,"Xiamen Jinsita Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006002&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98006000,KACVE,"Hunan Tianze Commercial Group Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98006000&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005999,MR CAUSIKO,"Kaijiang, Zou",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005999&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005998,NERGOUZI,"Anhui Qiantu International Trade Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005998&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005997,NIMOSA,"Dongguan Junda Luggage Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005997&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005996,OCRACING,"Dongguanshi Oukelai Electronic Technology Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005996&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005994,QIAOZ88,"Qiaozhen, Wu",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005994&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005993,SAPILUDO,"Lesiqi (Shenzhen) Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005993&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005991,SHANNOON,"Guangzhou Yexiangnong Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005991&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005990,SOPULIFE,"Sopu Life (Shenzhen) Technology Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005990&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005989,TEPPELLZE,"Chengdu Nuohui Technology Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005989&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005987,USJINGWFJ,"Yuxiao, Guo",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005987&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005986,VITAFORTQUALG,"Beijing Caiyun Life Technology Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005986&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005985,WISZEEN,"Shenzhen Chaoxin Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005985&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005983,XXYOUPIN,"Lishui Yongzhen Cultural Development Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005983&caseType=SERIAL_NO&searchType=statusSearch
2026-08-25,98005981,YASEDSE,"Jiaozuo Shengying Trading Co., Ltd",CN,Direct US application,,NON-FINAL ACTION E-MAILED,2026-08-24,2023-05-20,https://tsdr.uspto.gov/#caseNumber=98005981&caseType=SERIAL_NO&searchType=statusSearch
